number,timeSent,sourceIP,destIP,protocol,length,info,danger
54930,828.4492461,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=8880, ID=9bc9) [Reassembled in #54968]",yes
54931,828.4492462,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=10360, ID=9bc9) [Reassembled in #54968]",yes
54932,828.449261,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=11840, ID=9bc9) [Reassembled in #54968]",yes
54933,828.449261,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=13320, ID=9bc9) [Reassembled in #54968]",yes
54934,828.4492611,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=14800, ID=9bc9) [Reassembled in #54968]",yes
54935,828.4492611,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=16280, ID=9bc9) [Reassembled in #54968]",yes
54936,828.4492611,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=17760, ID=9bc9) [Reassembled in #54968]",yes
54937,828.4492612,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=19240, ID=9bc9) [Reassembled in #54968]",yes
54938,828.4492612,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=20720, ID=9bc9) [Reassembled in #54968]",yes
54939,828.4492612,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=22200, ID=9bc9) [Reassembled in #54968]",yes
54940,828.4492831,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=23680, ID=9bc9) [Reassembled in #54968]",yes
54941,828.4492831,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=25160, ID=9bc9) [Reassembled in #54968]",yes
54942,828.4492831,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=26640, ID=9bc9) [Reassembled in #54968]",yes
54943,828.4492832,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=28120, ID=9bc9) [Reassembled in #54968]",yes
54944,828.4492832,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=29600, ID=9bc9) [Reassembled in #54968]",yes
54945,828.4492832,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=31080, ID=9bc9) [Reassembled in #54968]",yes
54946,828.4492832,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=32560, ID=9bc9) [Reassembled in #54968]",yes
54947,828.4492833,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=34040, ID=9bc9) [Reassembled in #54968]",yes
54948,828.4492897,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=35520, ID=9bc9) [Reassembled in #54968]",yes
54949,828.4492897,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=37000, ID=9bc9) [Reassembled in #54968]",yes
54950,828.4492898,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=38480, ID=9bc9) [Reassembled in #54968]",yes
54951,828.4492898,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=39960, ID=9bc9) [Reassembled in #54968]",yes
54952,828.4492898,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=41440, ID=9bc9) [Reassembled in #54968]",yes
54953,828.4492898,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=42920, ID=9bc9) [Reassembled in #54968]",yes
54954,828.4492899,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=44400, ID=9bc9) [Reassembled in #54968]",yes
54955,828.4492899,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=45880, ID=9bc9) [Reassembled in #54968]",yes
54956,828.4493108,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=47360, ID=9bc9) [Reassembled in #54968]",yes
54957,828.4493108,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=48840, ID=9bc9) [Reassembled in #54968]",yes
54958,828.4493109,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=50320, ID=9bc9) [Reassembled in #54968]",yes
54959,828.4493109,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=51800, ID=9bc9) [Reassembled in #54968]",yes
54960,828.4493109,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=53280, ID=9bc9) [Reassembled in #54968]",yes
54961,828.449311,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=54760, ID=9bc9) [Reassembled in #54968]",yes
54962,828.449311,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=56240, ID=9bc9) [Reassembled in #54968]",yes
54963,828.449311,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=57720, ID=9bc9) [Reassembled in #54968]",yes
54964,828.4493226,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=59200, ID=9bc9) [Reassembled in #54968]",yes
54965,828.4493226,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=60680, ID=9bc9) [Reassembled in #54968]",yes
54966,828.4493226,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=62160, ID=9bc9) [Reassembled in #54968]",yes
54967,828.4493227,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=63640, ID=9bc9) [Reassembled in #54968]",yes
54968,828.4493227,192.168.1.141,192.168.1.129,ICMP,422,"Echo (ping) request  id=0x0001, seq=531/4866, ttl=128 (reply in 55043)",yes
54969,828.4493691,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=0, ID=2607) [Reassembled in #55043]",yes
54970,828.4493856,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=1480, ID=2607) [Reassembled in #55043]",yes
54971,828.4493908,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=2960, ID=2607) [Reassembled in #55043]",yes
54972,828.4493941,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=4440, ID=2607) [Reassembled in #55043]",yes
54973,828.4493975,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=5920, ID=2607) [Reassembled in #55043]",yes
54974,828.4494008,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=7400, ID=2607) [Reassembled in #55043]",yes
54975,828.4494041,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=8880, ID=2607) [Reassembled in #55043]",yes
54976,828.4494155,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=10360, ID=2607) [Reassembled in #55043]",yes
54977,828.4494196,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=11840, ID=2607) [Reassembled in #55043]",yes
54978,828.4494231,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=13320, ID=2607) [Reassembled in #55043]",yes
54979,828.449427,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=14800, ID=2607) [Reassembled in #55043]",yes
54980,828.4494304,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=16280, ID=2607) [Reassembled in #55043]",yes
54981,828.4494404,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=17760, ID=2607) [Reassembled in #55043]",yes
54982,828.4494454,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=19240, ID=2607) [Reassembled in #55043]",yes
54983,828.4494496,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=20720, ID=2607) [Reassembled in #55043]",yes
54984,828.4494531,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=22200, ID=2607) [Reassembled in #55043]",yes
54985,828.4494571,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=23680, ID=2607) [Reassembled in #55043]",yes
54986,828.4494689,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=25160, ID=2607) [Reassembled in #55043]",yes
54987,828.4494741,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=26640, ID=2607) [Reassembled in #55043]",yes
54988,828.4494784,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=28120, ID=2607) [Reassembled in #55043]",yes
54989,828.4494907,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=29600, ID=2607) [Reassembled in #55043]",yes
54990,828.4494955,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=31080, ID=2607) [Reassembled in #55043]",yes
54991,828.4494992,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=32560, ID=2607) [Reassembled in #55043]",yes
54992,828.4495176,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=34040, ID=2607) [Reassembled in #55043]",yes
54993,828.4495226,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=35520, ID=2607) [Reassembled in #55043]",yes
54994,828.4495279,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=37000, ID=2607) [Reassembled in #55043]",yes
54995,828.449539,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=38480, ID=2607) [Reassembled in #55043]",yes
54996,828.4495434,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=39960, ID=2607) [Reassembled in #55043]",yes
54997,828.4495466,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=41440, ID=2607) [Reassembled in #55043]",yes
54998,828.4495509,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=42920, ID=2607) [Reassembled in #55043]",yes
54999,828.4495545,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=44400, ID=2607) [Reassembled in #55043]",yes
55000,828.4495718,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=45880, ID=2607) [Reassembled in #55043]",yes
55001,828.4495775,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=47360, ID=2607) [Reassembled in #55043]",yes
55002,828.4495815,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=48840, ID=2607) [Reassembled in #55043]",yes
55003,828.4498162,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=0, ID=9cb6) [Reassembled in #55058]",yes
55004,828.4498163,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=1480, ID=9cb6) [Reassembled in #55058]",yes
55005,828.4498163,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=2960, ID=9cb6) [Reassembled in #55058]",yes
55006,828.4498163,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=4440, ID=9cb6) [Reassembled in #55058]",yes
55007,828.4498163,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=5920, ID=9cb6) [Reassembled in #55058]",yes
55008,828.4498164,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=7400, ID=9cb6) [Reassembled in #55058]",yes
55009,828.4498164,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=8880, ID=9cb6) [Reassembled in #55058]",yes
55010,828.4498164,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=10360, ID=9cb6) [Reassembled in #55058]",yes
55011,828.4498221,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=11840, ID=9cb6) [Reassembled in #55058]",yes
55012,828.4498222,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=13320, ID=9cb6) [Reassembled in #55058]",yes
55013,828.4498222,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=14800, ID=9cb6) [Reassembled in #55058]",yes
55014,828.4498222,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=16280, ID=9cb6) [Reassembled in #55058]",yes
55015,828.4498377,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=17760, ID=9cb6) [Reassembled in #55058]",yes
55016,828.4498377,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=19240, ID=9cb6) [Reassembled in #55058]",yes
55017,828.4498378,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=20720, ID=9cb6) [Reassembled in #55058]",yes
55018,828.4498378,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=22200, ID=9cb6) [Reassembled in #55058]",yes
55019,828.4498574,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=23680, ID=9cb6) [Reassembled in #55058]",yes
55020,828.4498574,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=25160, ID=9cb6) [Reassembled in #55058]",yes
55021,828.4498575,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=26640, ID=9cb6) [Reassembled in #55058]",yes
55022,828.4498575,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=28120, ID=9cb6) [Reassembled in #55058]",yes
55023,828.4498575,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=29600, ID=9cb6) [Reassembled in #55058]",yes
55024,828.4498575,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=31080, ID=9cb6) [Reassembled in #55058]",yes
55025,828.4498576,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=32560, ID=9cb6) [Reassembled in #55058]",yes
55026,828.4498576,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=34040, ID=9cb6) [Reassembled in #55058]",yes
55027,828.4498693,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=35520, ID=9cb6) [Reassembled in #55058]",yes
55028,828.4498694,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=37000, ID=9cb6) [Reassembled in #55058]",yes
55029,828.4498694,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=38480, ID=9cb6) [Reassembled in #55058]",yes
55030,828.4498694,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=39960, ID=9cb6) [Reassembled in #55058]",yes
55031,828.4498695,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=41440, ID=9cb6) [Reassembled in #55058]",yes
55032,828.4498695,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=42920, ID=9cb6) [Reassembled in #55058]",yes
55033,828.4499361,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=50320, ID=2607) [Reassembled in #55043]",yes
55034,828.4499438,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=51800, ID=2607) [Reassembled in #55043]",yes
55035,828.4499443,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=53280, ID=2607) [Reassembled in #55043]",yes
55036,828.4499447,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=54760, ID=2607) [Reassembled in #55043]",yes
55037,828.449945,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=56240, ID=2607) [Reassembled in #55043]",yes
55038,828.4499454,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=57720, ID=2607) [Reassembled in #55043]",yes
55039,828.4499457,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=59200, ID=2607) [Reassembled in #55043]",yes
55040,828.449946,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=60680, ID=2607) [Reassembled in #55043]",yes
55041,828.4499463,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=62160, ID=2607) [Reassembled in #55043]",yes
55042,828.4499466,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=63640, ID=2607) [Reassembled in #55043]",yes
55043,828.4499469,192.168.1.129,192.168.1.141,ICMP,422,"Echo (ping) reply    id=0x0001, seq=531/4866, ttl=64 (request in 54968)",yes
55044,828.4499657,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=44400, ID=9cb6) [Reassembled in #55058]",yes
55045,828.4499657,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=45880, ID=9cb6) [Reassembled in #55058]",yes
55046,828.4499658,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=47360, ID=9cb6) [Reassembled in #55058]",yes
55047,828.4499658,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=48840, ID=9cb6) [Reassembled in #55058]",yes
55048,828.4499658,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=50320, ID=9cb6) [Reassembled in #55058]",yes
55049,828.4499659,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=51800, ID=9cb6) [Reassembled in #55058]",yes
55050,828.4499659,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=53280, ID=9cb6) [Reassembled in #55058]",yes
55051,828.4499766,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=54760, ID=9cb6) [Reassembled in #55058]",yes
55052,828.4499861,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=56240, ID=9cb6) [Reassembled in #55058]",yes
55053,828.4499861,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=57720, ID=9cb6) [Reassembled in #55058]",yes
55054,828.4499861,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=59200, ID=9cb6) [Reassembled in #55058]",yes
55055,828.4499861,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=60680, ID=9cb6) [Reassembled in #55058]",yes
55056,828.4499862,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=62160, ID=9cb6) [Reassembled in #55058]",yes
55057,828.4500449,192.168.1.129,192.168.1.141,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=63640, ID=9cb6) [Reassembled in #55058]",yes
55058,828.4500449,192.168.1.129,192.168.1.141,ICMP,422,"Echo (ping) reply    id=0x0001, seq=531/4866, ttl=64",yes
55069,829.4522776,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=0, ID=9bca) [Reassembled in #55113]",yes
55070,829.4522777,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=1480, ID=9bca) [Reassembled in #55113]",yes
55071,829.4522777,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=2960, ID=9bca) [Reassembled in #55113]",yes
55072,829.4522777,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=4440, ID=9bca) [Reassembled in #55113]",yes
55073,829.4522778,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=5920, ID=9bca) [Reassembled in #55113]",yes
55074,829.4522778,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=7400, ID=9bca) [Reassembled in #55113]",yes
55075,829.4522778,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=8880, ID=9bca) [Reassembled in #55113]",yes
55076,829.4522779,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=10360, ID=9bca) [Reassembled in #55113]",yes
55077,829.452295,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=11840, ID=9bca) [Reassembled in #55113]",yes
55078,829.452295,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=13320, ID=9bca) [Reassembled in #55113]",yes
55079,829.4522951,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=14800, ID=9bca) [Reassembled in #55113]",yes
55080,829.4522951,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=16280, ID=9bca) [Reassembled in #55113]",yes
55081,829.4522951,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=17760, ID=9bca) [Reassembled in #55113]",yes
55082,829.4522952,192.168.1.141,192.168.1.129,IPv4,1514,"Fragmented IP protocol (proto=ICMP 1, off=19240, ID=9bca) [Reassembled in #55113]",yes
